text,label
ab bhaajapa kii gaadi aage nahi badhegaa sapa or congress kii sarkaar uttarapradesh me banane ja rahi he,CAG
sahi he  kutton ko apni izzatdaar pyaari he parantu bhartiya sena ko nahi ,CAG
bharat mata ki jai bol dete h ik bar fir bat krnge anti national aur national ki ,CAG
indian media toh bas hai jung karaane mein busy hai pakistan ke khilaaf jhut bolkar india mein logho ko bharkaatha rehta hai aur idia mein aise bewakuf bhi hai jo newschannel waalo ki baath ko sach maan lethe hai,CAG
kejariwal ne aap ko mayawati tip kii parti bana diya he kai logon ko dukh pahucha he,CAG
government ko chahiye ki indian army ko bhi bole ki unke mulk me ghuske mare,CAG
nationalism ki nautanki election se phle,CAG
band hi kro or in school k ache rul bnaye,CAG
eh bolta tha modi ji  k bdl mae  ser layga mavy rasta mae ata hoga,CAG
th feb  ko jnu campus me hui desh virodhi naro evam gatividhiyon par bane videos par jis tarah tathakathit dharm nirpeksh shaktiyon evam swayambhoo budhijiviyon ne bikau media ke sath jaisi arajakta machai thi wah koi bhoola nahi hoga an unhi videos par cfsl ki report aa gai hai ki samast videos sahi hai kya ab drama machane wale log sharminda hain aur chullu bhar pani me doob marine se pahle desh se mafi nahi mangna challenge,OAG
shabdo pe control rakho bhai public jawab de rahi hai ,CAG
siarpief ke kareeb  atirikt jawan hinsa prabhavit kashmir ghati bheje ja rahe hai adhikariyon ne kaha ki kul  or companiyaan ghati main bheji ja rahi hai ,NAG
avi movie aane wali hai kuch na kuch to chahye,CAG
agar aapke paas android hai to is  mb kii choti si app se aap din main ub kaa richarge va isse adhik bhi kama sakate hai clic karenapp earnfreemobilebalanceearntalktime,NAG
jahaan islam punap rahaa ho  vahaan shanti swatchta  or bhaichaare kii ummid rakhana  bekaar he ,OAG
bhai janta itni bhi bewkoof nahi hai jitna tum vale samajhte ho shayad janta ko and waise bhi prachar na karna aur itna zor shor se prachar karne me bahut farak hai,CAG
aukaat main rahakar baat kiya karo ,OAG
guys sukma me ek baar hua but kashmir me to roj ka hai wo kya hindu hai,CAG
naukari naukari kuch  aise ladke  ladakiyon kii zarurat he jo kii mere saath team bana kar apane ghar par baith kar kaam kar saken kaam sirf fasebuk or whatsapp par aid posting kaa he  acha paisa kama sakate he bina ek bhi rupaya lagaaye apane part time main aap icchhuk he to mujhe whats app whatsapp  par messej kare likhe job or bhej de   is number par sirf aise log sampark kare jo mehnat kar ke kuch paanaa chaahate hai bina kuch kiye paane kii ichha rakhane vaale mujhase sampark na kare,NAG
bhakto ke papa kya bola america me marejane wale sare hindu ye kya horaha hai gay rachadal india me muslim ko mar rahahai sayad american uska badla le rahahai kya,CAG
chiskai billi khabha noche,OAG
english to sikh le pehle jis din humlog jhus ke marenge na taab pata chalega already  pak army mar chuka hai tu  mara hum ,OAG
are ahmedabad me abhi bhi line he zara dekh chu,CAG
fadnavis sir ko jati ki najar se dekhna galat hoga yah vyakti in sab se bahut upar hai,NAG
ye ek or desh drohi khub khaya sarkari paisa dosto ke sath milke kukur mutta hai,CAG
krne de rahe hai ibadat islye kar rahe ho shanti aman se smje ,NAG
but ye sirf ek stunt hai bjp ka taki jo kashmir n chattisgarh mai jo hua usse aam logo ka dhayan divert karke new vivad ki taraf mod de baaki sab jante hai bikchukihaigormint,CAG
video  chandigarhfiring chandigarh main ek disco ke baahar fyring kii tasviir sisitivi main qaid hui he video main kuch logon ko chhupate or bhaagate bhi dekha ja saktaa he,NAG
aap jo hakikat baya kar rahe hai vo galat hai kuchh sachto bola karo,CAG
bhai nitin shinde ho keral hai waha pe bjp ki koi dada giri nahi chalti waha ulta side huwa keral ke lokh bjp ki gaand fate tak maarte chaiye ho kitna bada mla ho,OAG
bhai ye sab hone par thoda time lagega ,NAG
 govind  hare  muraare  he nath  narayan  vasudev ufuf,NAG
morng mai jo hamre army walo ke saath hua wo kya tha,CAG
kabatak chalegaa aisa bahoot hua bharti sena ko bhi jabaab dena chaahie roj hamaare jawan shahid ho rahe he esa hi chale ga,CAG
pehle istife kii maang karenge or dene ke baad bhagoda bolenge ,OAG
kya ye modi ki chaal hai mudde se dhyan bhatkane ki ndtv,CAG
isne is match main total  six lagaya h aur yh chutiya lagatar  likh rha h jaise  ball per  sixer mara ho,OAG
 musalmano mardala assam me wo b tho dikao kutte media waale haraam k pille,OAG
agr ye pakistan me hota to iss kute ko phansi ho jati,OAG
tum log ne  saal dance bar m nachinya k support kiya beta kam se kam chai bechne wala h iman h bande m gandi nali k khun nahi samaj gaye ishara cpi cpm ncp aap rjd jdu cong tmc sp bsp a rahe h na  m aise aukad dikhayenge k din m tare nazar ayenge,CAG
bhai jinh yakin ni hura ek kam karna agr ek bap ki olad hu na aur ahr apnj maa ka dodh b piya ha to kal bordwr pe jab cease fire hura hu tk fauji ko hatake khud khade hujana jab goli lagegi tab ehsas hunayega fauji kya hta ha aur uski kis tarah izat ki jati ha gar bethke bukna asan ha mard ki olad hu ti border oe ana,OAG
enditivi india par narendramodi loksabha loksabha loksabhapolls elections httptcovblcolmb,NAG
kasa dia suba suba maa ko chod dia india ki hahaahajaja,OAG
matlab  congress satta me aane k baad ye note  leagle  kar sakti h  ummeed ki kiran ,CAG
modi ji bol rahe hai ki desh badal raha hai yaha gareeb marr raha hai bjp modi ko jara bhi sharam tak nhi aarahi hai roj nayenaye kanoon banaye jaa rahe hai ye adhikkar kis savidhaan me likha hai ki humara hi paise hum hi nhi nikal sakte modi bharat me tanashahi ker raha hai jin pariwaar me shadiya hai unke bare me socho jara wo bank jate bhi hai to unko paisa milta hi nhi hai ane wala waqt bahot bura hoga bharat ke liye modi ne politics ke chakker me desh ko puri tarah barbaad ker diya hai  modi ucucucucucucucuc bjp ucucucucucucucuc,OAG
ipl rpsvssrhune ne hyderabad ko  wicket se haraaya  gendon par  ran banaakar dhoni bane hero  wein over kii aakhri gend par chaukaa lagaakar dilaai jeet,NAG
hahahahhahaa  aur apne jeso ko is hisab se toh ghnta bhi dahej ni milega,CAG
kumar vishwas sahab yeh kahiye na ki bjp ki taraf se rupya mil gaya h,CAG
waa pak ki gay army jo pahle bhi bharat se kai baar haari ha chutiyaa mulle,OAG
modi ne gand k upar petrol jo lagaya haiuskh jalan hai ye samja,OAG
delhi mai baithne wala ko kya paga loc kya hai inko toh chahiye bas vote,CAG
pehele jao bhai koi rok koi tok nehi pahele jao bahut bahut badhai,NAG
gawo rakshak k mudrasay say  jahan shudra or dalat ko insane nh samjhty  jahan gawo mortar pia jata h  jahan rape ratio bht ziada h  jaha gawo rakhshak logo ko cows urine ki waja say khoon ker dety gain  jahan ki foj hejra h,OAG
lekin halaat bhot sudhar gye h dalit k liye desh k kanoon ne or suwidhao ne career banana bhot aasan ho gya h par yaha jo hua wo galat h village me esa ho raha h aaj bhi par shehar or jyadatar jagah sc maje ki life kaat rahe h such yahi h,CAG
saurav mera post pahle pura padho fir bolo kaun hindu muslim bool raha hai ,NAG
land hath me liy rahte hy y bhi mare salo ko,OAG
upi chunaav main siem pad kii ummidavaari par rajnath singh ne kaha ki yah sawaal puri tarah kaalpanik he upi bijepi main netaaon kii kami nahin he ham to ek jagah hai hi,NAG
suwar ki olad do time khane ko nahi bat kerta hai kasmir ki,OAG
samshan me jalyege kisko muslim to qabar me jayenge isliye qabarastan aur samshan dono ka vada hai apas me lado ge to yehi jana hai america nahi neta ka kaam asaan,CAG
video modi ke suut ke liye  karod rupee kii boli dekhie kisne lagaai boli modi,NAG
auraton kii izzatkisaan kii jindagi or sainik kii jaan inako chhod kar desh main sab kuch mahangaa he ek ke badle cake,CAG
udesh poojary shashikant yadav deepxek ashra budha pagal hai bc,OAG
govt kly fail bolkar tum kuch nayaa nahikarte ho yaar,CAG
kya chutiya logic hai ,OAG
is desh me  hindu he tumlogo k lye to pakistan de di hum mecca me ja kr to dev devio k puja nhi krr reh he to fir tumeh kis bt ki itraj he,CAG
nirankush kejariwal ko dho daalaa re vishwaas ne  vishwaas sheron shaayari ke madhyam se jab apni pidaa vyakt karegaa to chattan dil inshaan bhi ro padegaa ,NAG
bhai tum  inch ko serious hi lay gaya hoyeh tau ek jumla thaa,CAG
alam jafri madaar puri india muslim votes  hi bjp ko hota hai koi bhi muslim ka role nahi hai bjp govt ko power ma lana ka sirf batte karta ho tum log modi ka against mumbai ma taj cst par attack tha  ka taab kyu nahi comment kiya muslims na congress ka uppar tumhari humdardi aur saalah nahi chahiya bjp govt aur desh wasiyo ko,CAG
naa shradhanjali naa ninda prastaav ab to kuch karke dikhaaon,OAG
aapke camera main ne pakadvaya kyon nahi tamaasha kyon dekhtaa rahaa,CAG
prove kar bhai,NAG
jahil to wah log bhi hai jo masum janwaar ka khoon kar te hai upper wale ko khush karne me bhala kisne dekha ki khush hota hai ki nahi ,OAG
a pura digital and demonitaization ka maya tho sari dhesh koo nahii ja sakta illiterate ko literate pey depend karna kam haii a sari dhuniya ko achha kam nahi kam logokii dhan ka loot haii,NAG
tum logon ne dikhya tha aaj tak bukt rahe he tum logo ko koi zarurat nahin bolne kii ,CAG
saare jahan se acha hindustan hmara or kayaro or gandi naali ke katvo se bhara pakistan tumhara,OAG
please kuch karo yarr javan marte he dil me bahut dard hota he ,NAG
dar kise hai akhilesh ko kisi aur ko jo badjet pehle pash kar raha hai,CAG
abhinav thakur sale tumhara bap hi kiya modi kuuta salw,OAG
dalal media,OAG
live tv  aap dekh rahe hai badi khabar manoranjan bharti or onindya chakravarti ke saath live tivi par link ko clic karen httpkhabarndtvcomvideoslivechannelndtvindia,NAG
maulana ko gaali khane ka shauk tha to keh diya ab diye rho,CAG
mc katuae apni jaban band kr jo ho rha h uska dard hinduo ko h tu chup kr bada aya modiji ko bhejne wala sab tere bhai kr rhe ja unko samjha gaddar tumlogo n to apne bhaiyo k khilaf bhaut pehle hi ladai krne s mana kr diya tha to juth ki sympathy mat dhikhao,OAG
bak chiodee karwa looo,CAG
jeese aadmi per parivar ki jeem,NAG
sanyukt raashtra dwaara na maane gaye modi sarkaar ke sargical strike ke dusre hi din puri yupi main badebade binar lag gayi  jaise binar pehle se hi print karke rakhe ho  haal hi main puri dilli main mcd jeet ke baad bhaajapa ne apni jeet ko sungaru ke shahid javaanon ko samarpit karte hue binar lagaaye he  jaise is jeet se  javaanon kii shahadat kaa badla le liya gaya ho  kitne shame kii baat he ki roj kashmir main hamaare javaanon ke haath main rifl hone ke baad bhi kuch ped lafange laat maarthe he chaanta maarthe he  aaye din naksali hamale hote he  modiraj main naare hindutv ke baad rashtrawaad kii nayi paribhaasha ban gayi he  rashtrawaad naaron tak simit rah gaya he or vot batorne kaa saadhan ban gaya  jin javaanon ke naam or bahaduree se vot batore ja rahe he unhe pet bhar acha khaanaa tak naseeb nahin karnaate he ye naare or poster vaale farji rashtravaadi  in se to koi ummid nahin he kyunki inhen apni satta bachaani he kashmir main  lekin janata kyun chup he  kya aap tab bhi chup rahete the jab pradhanmantri manmohan the  sochiyegaa jarur ,CAG
aap plz chale jao ,NAG
world cup jeetne vaali team ko sirf  lakh rupee  pi ve sindhu yaad he na unhen to haarane par karodon rupee di gai thi ,CAG
bhaukne do aur kuchh to ye kr bhi nhi skte,OAG
tumhe abhi malum hova he hame to oshi din malum cal gaya tha jab modi pirdhan mantry ki shapat lekar hindustan ko bina information diye pakistan nawaz sarif ki happy birthday me cake biryaani khane gaya the or tum kiya sam jhe the ye gadha pakistan se  sar lene gaya tha your rong mere dost tum tumne jisko share samaj kar vot kiya dara sal voto dabang film ki munni nikli phele wala pirdhan mantry salana  jawano ko sahid kar waya karta tha or ab ye caay wala salana  ve sahid kar wata he agla kejriwal ko banwa diyo vo senculy kar dega or agar tum chate ho ke jawan is tarha ki zaleel mouth marna band ho jay to phir ek dafa kisi bhi hindustani mosalman ko bana kar dhek loo ye mera wada he mandir ke bahar se cappal kisi ki himmat nahi hogi lee jaay armey ka jawan tak phucne ke liye to yamrud ka bhi mukabla kam pad jaay ga baki tumhari jesi soc wesa sam jho or karo,CAG
indian express ka journalist madrchod hai jo v ye post kiya,OAG
ab kitny din rona ha randian walo abi to or marny ki tyari kar lo sarjical strict hahahahhaha,OAG
aaj bhi ninda kar denge hamare saheb aur ummid bhi kya h inse jawano ki jaan ki bazi laga kr hamare desh k nikamme neta apni roti sek te h,OAG
sunny ko le athe na dance karwane ache digthe ise,NAG
tere bhn ki chut madrchodh samne bol suwar ki aulado kat na deta madrchodh to khta randi ki aulad gddr madrchodh,OAG
dalaali ka aalam dekhiye ki dalaal media koi behes nahi karva raha na hi modi pe savaal khade kar raha hai aur na hi defence minister ka istifa dalaali itni jyada hai ki agar behes hoti bhi hai toh dalaal media bjp ke spoke person ke hisaab se bolti hai n ulta vipaksh se hi savaal karne lagti hai par galti desh ki janta ki hai yeh dekhte huye bhi ki modi raaj main aisi ghatnaaye aur bhi bad gayi hai aatanki ab army camps n base main ghusne lage hai bjp wale isi agent nikal rahe hai uske baad bhi janta inko jeeta rahi hai kyoki bjp n modi farzi desh bhakti ka dhong karte hai n unhone desh ki janta ko hindu muslim main uljha ke ullu bana diya hai koi bhi user istife ka post nahi likh raha ab ati ho chuki hai defence minister ka istifa hona hi chahaiye modi ki besharami ab nahi chalegi dalaal media desh ko barbaad na kare modi ki naakaamiyo ko chupaake aur desh ko gumrah karke,CAG
mahatma gandhi ka real name nai pata hamare pm ko mohan lal karam chand gandhi he said,CAG
to ab tak aapke pitaji logo ko bahka rahe the,OAG
part time job karke rs   har maheene kamanaa chaahate he to aaiye digital india se judiye zero investment join hone ke liye aap apane phone ke play store main champcash likho or us app ko apane mobile main install kar lo  ab app par click karo or sign up par click karke apni ditels bhar do refer id of sponsor poochhega vahaan par  daal do is igd  ko khaali paper par likh len aage jarurat packegi complete challenge or apni id activate karke business se jud jaao,NAG
desh ka jawan shaheed ho rhe hai aur ye khushi me vijay divas mana rhe hai inko apani rajnit se matlab hai qki inke pass kadi ninda jo hai,CAG
kyu dar lagta hai goli maar denge kya mithai na baato goli maaro madarjaato ko,OAG
fir o kun nai khati wootna roj baki salary daan kun nai karti budhi  pucho woo say calender kitna milta hai india may,OAG
notebandi ke baad  or  rupee ke puraane noton par modi sarkaar ne ek or sakht kadam uthaaya he aaj hi modi cabinet ne nayaa adhyadesh paas kiya he ordinance,NAG
naveed roy teri ammi khala ki choot me suar ka lund madhrchod porkistani mulle,OAG
main iss gaane k baare me hi bata rhi thi tje ed sheeran ka,NAG
jai shree ram ram rajya ho ea hamara wishes hai jai modi jai bharat,NAG
duniya chand pe pahucha lekin tumhare liye kashmir pahucha sapna h abhi tak,CAG
modiji ka baat jo samjha wo wise jo nehi samjha wo other wise,NAG
kewal jawab milta hai sabhi party walo ne bjp ko ma behan tak ki galiya sunayi hai yaha tak ki bjp ke cm pm ko bhi galiya di hai jawab sun ne me kyo harj hai,CAG
teri badi hamdardi hai pakistan sai bhaju kya vaha,CAG
nafraat tm loogo may ha kisi k religion ko bura bala kehna apko ata ha ,CAG
modi sarkat atee hi gdp calculation me jhol jhal karke barha deti iska matlab  hai,CAG
tum log itnae geedr jo ho harr vaqt ulti sidhi harkat karne k firak mein rehtae ho but humein imp kaam bhi hota h as we are developing,CAG
akhilesh ne apni chitthee main likhaa he ki agar chunaav se pehle bajet pesh hota he to upi ke liye aap kisi yojana kaa elaan nahin kar sakate aise main upi kaa bada nuksaan hoga uppolls,CAG
kripaya dhyaan dijie  ab har koi apane android mobile se ghar baithe hajaaron rupye har maheene kama saktaa he or wo bhi bina koi paisa lagaae ye jhooth nahin he main isse  rupe har maheene kama rahaa hoon aapke join hone ke baad main aapse contact karke saare proof duungaa or aage kaise kaam karnaa he wo bhi bataaya jaayegaa join hone ke liye  apane android phone ke play store main champcash likho or us app ko apane mobile phone main install kar lo  ab app ko open karke sign up with champcash par click karke apni details bhar den  refer id of sponsor poochhega vahaan par  daal do is id  ko khalib paper par likh len aage jarurat packegi  complete challenge or apni id activate karke business se jud jaao jai hind jai champcash ,NAG
namo desh badal raha hai logo ko apni soch bhi badani chahiyeuf ra,CAG
yahi india main zadu laga leti ekhada safai award mil jata,CAG
ind vs sa do over ke baad bharat kaa score  ran dekhen live apadet httpkhabarndtvcomnewscricketliveupdateofindvssatcricketmatch,NAG
chutye  me tumlogon ko india ko janta joota chappal dono pahnayegi kyu nitish nitish aaraha,CAG
dekhichi bey,NAG
cangressi ka dimmag kharab ho gaya sapne main bhi unhe ab narendra modi nazar aata hai kuch bhi ho narendra modi kara raha hai,OAG
chudiya hmare netao ne phni hai aur shaeed hmare jwan hote haishame,CAG
laden ki tarah ek ek terrorist tumhare pakistan se marega,CAG
ye jitendra bhai kya muglo ki olad h,NAG
aap log kya muslim league ki aulad ho,OAG
aab toh modi sahab agar kisi mohale mein ganpati ke pandal ke adyach ka bi chunav ho to woh prachaar karne ke liye bahkto ke sath pahuch jayenge ,OAG
